Date,Unix Time,Bitcoin prices,BNB prices,Avalanche prices,Ethereum prices,Polygon prices,Chainlink prices,Decentraland prices,San Diego Coin prices,Magic Internet Money prices,Frax prices,Aave prices,Frax Share prices,Gala prices,Lido DAO prices,Curve DAO Token prices,Binance-Peg IoTeX prices,yearn.finance prices,1inch prices,Sushi prices,0x prices,Uniswap prices,Render Token prices,Synapse prices,WOO Network prices,Dogelon Mars prices,UMA prices,Kyber Network Crystal prices,Telcoin prices,Golem prices,Trust Wallet Token prices,REN prices,Tomb prices,Plair prices,Vulcan Forged prices,Multichain prices,Ocean Protocol prices,API3 prices,Mask Network prices,Cartesi prices,Superciety prices,Balancer prices,inSure DeFi prices,AscendEx Token prices,Band Protocol prices,Unibright prices,Adshares prices,Aavegotchi prices,Kirobo prices,A4 Finance prices,AGA prices,AGA Carbon Credit prices,AGA Carbon Rewards prices,AGA Rewards prices,APWine prices,APY vision prices,ARPA Chain prices,ARTH prices,Aave CRV prices,Aave Dai prices,Aave LINK prices,Aave Polygon AAVE prices,Aave Polygon DAI prices,Aave Polygon USDC prices,Aave Polygon USDT prices,Aave Polygon WBTC prices,Aave Polygon WETH prices,Aave Polygon WMATIC prices,Aave USDC prices,Aave USDT prices,Aave WBTC prices,Aave WETH prices,Aavegotchi ALPHA prices,Aavegotchi FOMO prices,Aavegotchi FUD prices,Aavegotchi KEK prices,Abachi prices,Adament prices,Affyn prices,Aladdin cvxCRV prices,AlchemyDAO prices,Algebra prices,Metaverse Index prices,Metaverse nft Index prices,Defi Pulse Index prices,USDT prices,USDC prices,DAI prices,Inverse BTC Flexible Leverage Index prices,Eth 2x Flexible Leverage prices,Crypto Volatility prices,Inverse Eth Flexible Leverage prices,Alium Finance prices,Scalara NFT Index prices,Ripple prices,Lido Staked Eth prices,Cardano prices,Solana prices,Dogecoin prices,Tron prices,Litecoin prices,Polkadot prices,Shiba Inu prices,Apecoin prices,Cosmos prices,Block Ape Scissors prices,SpaceID prices,Compound prices,Arbitrum prices
2018-01-26,1520000000000.0,11044.90724,13.07623699,,1048.798906,,0.706601871,0.136204279,,,,,,,,,,,,,2.034513679,,,,,,,,,0.546806,,,,,,,,,,,,,,,,,0.707110301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992098,,,,,,,,,1.21336,,0.620601025,,0.007133017,0.065936149,175.061498,,,,,,,,
2018-01-27,1520000000000.0,11456.21351,13.33804992,,1095.782514,,0.831377309,0.140960574,,,,,,,,,,,,,2.011723055,,,,,,,,,0.578527,,,,,,,,,,,,,,,,,0.721484603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995557,,,,,,,,,1.23119,,0.625463722,,0.007365828,0.068791867,179.6483041,,,,,,,,
2018-01-28,1520000000000.0,11665.69693,13.50932509,,1237.324176,,0.761934751,0.138752779,,,,,,,,,,,,,1.979191563,,,,,,,,,0.59246,,,,,,,,,,,,,,,,,0.745550416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988924,,,,,,,,,1.41666,,0.630576366,,0.007463309,0.065094335,191.9302771,,,,,,,,
2018-01-29,1520000000000.0,11157.66389,12.71430197,,1169.634257,,0.69458927,0.133912805,,,,,,,,,,,,,1.842568711,,,,,,,,,0.552469,,,,,,,,,,,,,,,,,0.699924196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99629,,,,,,,,,1.31967,,0.592470718,,0.006904185,0.06333029,179.2810953,,,,,,,,
2018-01-30,1520000000000.0,11095.21069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31231,,0.587949207,,0.006858289,0.06315782,177.688529,,,,,,,,
2018-01-31,1520000000000.0,9989.689777,11.19699598,,1058.096053,,0.597889827,0.112338035,,,,,,,,,,,,,1.595032716,,,,,,,,,0.459449,,,,,,,,,,,,,,,,,0.625951966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989954,,,,,,,,,1.13747,,0.501716569,,0.005947027,0.053454489,163.5329348,,,,,,,,
2018-02-01,1520000000000.0,10114.49509,11.0608843,,1106.138172,,0.616779609,0.127248051,,,,,,,,,,,,,1.830908787,,,,,,,,,0.464147,,,,,,,,,,,,,,,,,0.555185771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993109,,,,,,,,,1.14397,,0.49946191,,0.005895168,0.054182548,161.4074061,,,,,,,,
2018-02-02,1520000000000.0,9070.555449,9.325947143,,1021.269379,,0.51613964,0.099108867,,,,,,,,,,,,,1.60061021,,,,,,,,0.003876069,0.404665,,,,,,,,,,,,,,,,,0.435933534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978577,,,,,,,,,0.958196,,0.411920052,,0.004984351,0.045813978,141.661682,,,,,,,,
2018-02-03,1520000000000.0,8830.16351,9.740629328,,914.6388425,,0.49173126,0.093983824,,,,,,,,,,,,,1.309783795,,,,,,,,,0.372246,,,,,,,,,,,,,,,,,0.42492026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989437,,,,,,,,,0.896766,,0.399902847,,0.004424519,0.042133592,131.3843786,,,,,,,,
2018-02-04,1520000000000.0,8994.914866,9.507364513,,941.8032295,,0.508905088,0.102447971,,,,,,,,,,,,,1.37686515,,,,,,,,0.004556376,0.42106,,,,,,,,,,,,,,,,,0.446004812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999372,,,,,,,,,0.919951,,0.448042725,,0.00507071,0.04471495,154.2583658,,,,,,,,
2018-02-05,1520000000000.0,8315.517491,8.515278039,,834.8891703,,0.437674151,0.09982321,,,,,,,,,,,,,1.162386839,,,,,,,,0.003800883,0.343847,,,,,,,,,,,,,,,,,0.497381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995898,,,,,,,,,0.840231,,0.395065099,,0.004399675,0.038917227,150.9313657,,,,,,,,
2018-02-06,1520000000000.0,6852.052701,6.713520258,,684.3133397,,0.344835729,0.070344562,,,,,,,,,,,,,0.815440895,,,,,,,,0.002972616,0.277517,,,,,,,,,,,,,,,,,0.365592112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01066,,,,,,,,,0.692773,,0.310011618,,0.003461155,0.02969723,122.6449059,,,,,,,,
2018-02-07,1520000000000.0,7711.220329,8.377819427,,785.7389155,,0.423664142,0.088903722,,,,,,,,,,,,,1.008848762,,,,,,,,0.003670455,0.303672,,,,,,,,,,,,,,,,,0.413342198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995519,,,,,,,,,0.779269,,0.359975823,,0.004318425,0.035931046,142.4393322,,,,,,,,
2018-02-08,1520000000000.0,7611.610278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732428,,0.330254868,,0.004256004,0.032872564,137.9204765,,,,,,,,
2018-02-09,1520000000000.0,8208.572084,4.577203302,,807.8227505,,0.408518108,0.108257173,,,,,,,,,,,,,1.069373536,,,,,,,,0.003649559,0.322963,,,,,,,,,,,,,,,,,0.42826628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01792,,,,,,,,,0.777794,,0.34237167,,0.004505642,0.037403549,148.4194856,,,,,,,,
2018-02-10,1520000000000.0,8650.71675,9.74711777,,871.3268829,,0.433251593,0.12326859,,,,,,,,,,,,,1.131323064,,,,,,,,0.003791698,0.356608,,,,,,,,,,,,,,,,,0.415142361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00169,,,,,,,,,0.929139,,0.377246007,,0.004974365,0.04636652,161.6947813,,,,,,,,
2018-02-11,1520000000000.0,8574.677638,9.275482403,,854.3498784,,0.421120046,0.11514789,,,,,,,,,,,,,1.097742374,,,,,,,,0.003828718,0.337966,,,,,,,,,,,,,,,,,0.397844483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00549,,,,,,,,,1.08609,,0.384454868,,0.005003421,0.04814467,154.9247191,,,,,,,,
2018-02-12,1520000000000.0,8168.63778,8.831167963,,817.2905244,,0.421254949,0.120862229,,,,,,,,,,,,,0.993120169,,,,,,,,0.003667494,0.331961,,,,,,,,,,,,,,,,,0.291388582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00667,,,,,,,,,1.0132,,0.355157692,,0.004990939,0.042497681,151.2637897,,,,,,,,
2018-02-13,1520000000000.0,8911.398574,9.278863139,,862.7487726,,0.527453624,0.125691652,,,,,,,,,,,,,1.040041813,,,,,,,,0.003494987,0.377486,,,,,,,,,,,,,,,,,0.31154265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00146,,,,,,,,,1.09286,,0.371920834,,0.005452319,0.046282537,161.9428096,,,,,,,,
2018-02-14,1520000000000.0,8518.269076,8.922887309,,833.7791837,,0.565534704,0.114511264,,,,,,,,,,,,,0.977619539,,,,,,,,0.003421268,0.354305,,,,,,,,,,,,,,,,,0.316521804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00366,,,,,,,,,1.02514,,0.354757442,,0.005585583,0.042953822,157.8928778,,,,,,,,
2018-02-15,1520000000000.0,9428.025607,10.39777904,,915.076543,,0.568293501,0.122558616,,,,,,,,,,,,,1.069171177,,,,,,,,0.004267793,0.421311,,,,,,,,,,,,,,,,,0.320524907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997587,,,,,,,,,1.14767,,0.38574353,,0.006734635,0.045920083,213.3614873,,,,,,,,
2018-02-16,1520000000000.0,10112.58014,10.87209362,,928.2935214,,0.566863952,0.135569779,,,,,,,,,,,,,1.253349478,,,,,,,,0.004348064,0.433233,,,,,,,,,,,,,,,,,0.374284593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00112,,,,,,,,,1.14836,,0.390910439,,0.007339724,0.046776904,222.3725841,,,,,,,,
2018-02-17,1520000000000.0,10155.27706,10.91078934,,934.6767105,,0.668123162,0.133780238,,,,,,,,,,,,,1.303658788,,,,,,,,0.004178321,0.4544,,,,,,,,,,,,,,,,,0.383846305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00225,,,,,,,,,1.14125,,0.390762138,,0.007022485,0.05205468,230.5204784,,,,,,,,
2018-02-18,1520000000000.0,11006.64769,11.68794924,,964.2765079,,0.680278144,0.140602987,,,,,,,,,,,,,1.285777136,,,,,,,,0.004517897,0.475962,,,,,,,,,,,,,,,,,0.447443688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00623,,,,,,,,,1.21041,,0.414755377,,0.00706143,0.054525012,228.9466501,,,,,,,,
2018-02-19,1520000000000.0,10523.42931,10.79737421,,915.0920469,,0.737626489,0.124825433,,,,,,,,,,,,,1.17063071,,,,,,,,0.004031782,0.445919,,,,,,,,,,,,,,,,,0.401241421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00329,,,,,,,,,1.12868,,0.368804123,,0.006482417,0.050026045,215.0420021,,,,,,,,
2018-02-20,1520000000000.0,11103.09004,11.00755826,,928.2902425,,0.784841991,0.126220262,,,,,,,,,,,,,1.181195298,,,,,,,,0.004751202,0.433987,,,,,,,,,,,,,,,,,0.401820828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999762,,,,,,,,,1.14499,,0.373664983,,0.006717752,0.051347351,221.2380112,,,,,,,,
2018-02-21,1520000000000.0,11502.37705,10.39217324,,902.9690554,,0.726919914,0.116285237,,,,,,,,,,,,,1.043737427,,,,,,,,0.00441688,0.388433,,,,,,,,,,,,,,,,,0.373419133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0006,,,,,,,,,1.09852,,0.35618085,,0.007092266,0.047868553,238.1022946,,,,,,,,
2018-02-22,1520000000000.0,9973.59212,8.948698171,,809.1296597,,0.607337637,0.109531804,,,,,,,,,,,,,0.926373169,,,,,,,,0.003678099,0.329138,,,,,,,,,,,,,,,,,0.331586133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00128,,,,,,,,,0.949136,,0.315484416,,0.006246177,0.040547647,195.0100438,,,,,,,,
2018-02-23,1520000000000.0,10032.86311,8.990992574,,812.4468626,,0.601974451,0.110622818,,,,,,,,,,,,,0.922783883,,,,,,,,0.003695412,0.332386,,,,,,,,,,,,,,,,,0.33620536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00319,,,,,,,,,0.95568,,0.317349515,,0.006240176,0.040600462,196.2373307,,,,,,,,
2018-02-24,1520000000000.0,10301.88361,9.765010876,,864.6697536,,0.683802184,0.113826567,,,,,,,,,,,,,0.990850795,,,,,,,,0.003996718,0.334549,,,,,,,,,,,,,,,,,0.3798055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997796,,,,,,,,,0.999782,,0.325494177,,0.006682938,0.043179519,210.5902174,,,,,,,,
2018-02-25,1520000000000.0,9742.62819,9.154054872,,828.723399,,0.64189837,0.106194735,,,,,,,,,,,,,0.914261232,,,,,,,,0.003632471,0.311061,,,,,,,,,,,,,,,,,0.367932857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00595,,,,,,,,,0.949314,,0.302825129,,0.006264456,0.04077271,205.4427655,,,,,,,,
2018-02-26,1520000000000.0,9699.517182,9.427560659,,842.6280248,,0.689735237,0.106158235,,,,,,,,,,,,,0.990570467,,,,,,,,0.00347541,0.322588,,,,,,,,,,,,,,,,,0.351340586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00504,,,,,,,,,0.95122,,0.332057867,,0.006191201,0.040343699,220.4504679,,,,,,,,
2018-02-27,1520000000000.0,10355.57813,9.827892247,,863.6502752,,0.696824679,0.112318291,,,,,,,,,,,,,1.022280485,,,,,,,,0.003777833,0.369517,,,,,,,,,,,,,,,,,0.345396443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0012,,,,,,,,,0.961025,,0.328590659,,0.006372111,0.041732345,222.0904368,,,,,,,,
2018-02-28,1520000000000.0,10709.38843,10.70128795,,869.2632438,,0.718124296,0.113045573,,,,,,,,,,,,,0.991398071,,,,,,,,0.003473109,0.369675,,,,,,,,,,,,,,,,,0.343076479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998792,,,,,,,,,0.953311,,0.330088551,,0.006311979,0.042802107,216.560322,,,,,,,,
2018-03-01,1520000000000.0,10346.66493,10.44710512,,846.3652118,,0.670069339,0.10639249,,,,,,,,,,,,,0.927113106,,,,,,,,0.003096418,0.361953,,,,,,,,,,,,,,,,,0.326529657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00189,,,,,,,,,0.90914,,0.305806234,,0.005955771,0.043192211,202.5579972,,,,,,,,
2018-03-02,1520000000000.0,10859.55219,10.41565517,,855.6787797,,0.659888398,0.1125457,,,,,,,,,,,,,0.953944033,,,,,,,,0.003469843,0.453979,,0.0771859,,,,,,,,,,,,,,,0.328595784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00063,,,,,,,,,0.931663,,0.299829345,,0.006127748,0.047717787,208.0688677,,,,,,,,
2018-03-03,1520000000000.0,11098.07581,10.26167857,,850.4429896,,0.654332623,0.112211644,,,,,,,,,,,,,0.943659935,,,,,,,,0.003358858,0.433536,,0.0770314,,,,,,,,,,,,,,,0.318102501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998889,,,,,,,,,0.914247,,0.291411134,,0.005566901,0.05340764,207.333839,,,,,,,,
2018-03-04,1520000000000.0,11356.0416,10.13112365,,844.2552535,,0.622676257,0.111855933,,,,,,,,,,,,,0.916326519,,,,,,,,0.003400807,0.428188,,0.0720419,,,,,,,,,,,,,,,0.342607293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00123,,,,,,,,,0.904932,,0.289739933,,0.005266153,0.048859557,208.9013593,,,,,,,,
2018-03-05,1520000000000.0,11286.67629,10.10926445,,843.7565763,,0.585828424,0.110629807,,,,,,,,,,,,,0.912806765,,,,,,,,0.003290247,0.438389,,0.0762071,,,,,,,,,,,,,,,0.32582483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996547,,,,,,,,,1.01533,,0.296097288,,0.005321748,0.047050982,208.6267162,,,,,,,,
2018-03-06,1520000000000.0,11526.42093,10.06784874,,840.1509955,,0.58172576,0.112461438,,,,,,,,,,,,,0.887943338,,,,,,,,0.003348263,0.488925,,0.0822635,,,,,,,,,,,,,,,0.318529659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997801,,,,,,,,,0.957767,,0.295174086,,0.005121033,0.046783619,209.1315433,,,,,,,,
2018-03-07,1520000000000.0,10727.71625,9.388341308,,808.4491332,,0.53378284,0.105053777,,,,,,,,,,,,,0.782187379,,,,,,,,0.002942141,0.420557,,0.069668,,,,,,,,,,,,,,,0.240992051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00069,,,,,,,,,0.916863,,0.278342815,,0.0045625,0.043931294,196.1597757,,,,,,,,
2018-03-08,1520000000000.0,9999.682486,9.031123736,,752.5931712,,0.528802774,0.0925586,,,,,,,,,,,,,0.700775348,,,,,,,,0.002462623,0.373965,,0.0625745,,,,,,,,,,,,,,,0.211597392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00298,,,,,,,,,0.876384,,0.244571878,,0.004014247,0.039062482,186.4745951,,,,,,,,
2018-03-09,1520000000000.0,9420.85489,8.339594269,,699.1898985,,0.489383453,0.082989519,,,,,,,,,,,,,0.642365774,,,,,,,,0.002414498,0.314839,,0.0559037,,,,,,,,,,,,,,,0.190112852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00321,,,,,,,,,0.827276,,0.215738896,,0.00401662,0.036831016,177.3479452,,,,,,,,
2018-03-10,1520000000000.0,9276.33759,8.06142897,,710.8916533,,0.480259352,0.081936577,,,,,,,,,,,,,0.628228588,,,,,,,,0.002601431,0.317098,,0.0534401,,,,,,,,,,,,,,,0.197214937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00169,,,,,,,,,0.845867,,0.211249782,,0.004113781,0.036340336,187.8738317,,,,,,,,
2018-03-11,1520000000000.0,8890.865804,7.756667395,,684.9343401,,0.472298336,0.077647873,,,,,,,,,,,,,0.645608735,,,,,,,,0.002274813,0.300017,,0.0555592,,,,,,,,,,,,,,,0.199008556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00251,,,,,,,,,0.802784,,0.20501892,,0.004003938,0.035223874,179.3687384,,,,,,,,
2018-03-12,1520000000000.0,9512.456113,8.288910981,,713.19533,,0.51188231,0.085702681,,,,,,,,,,,,,0.681273796,,,,,,,,0.002341233,0.315489,,0.0581765,,,,,,,,,,,,,,,0.204611444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00929,,,,,,,,,0.831416,,0.219994536,,0.00417956,0.038732416,187.460394,,,,,,,,
2018-03-13,1520000000000.0,9232.70588,8.102033233,,695.314203,,0.512608188,0.090237721,,,,,,,,,,,,,0.632438537,,,,,,,,0.002282351,0.303779,,0.05360499,,,,,,,,,,,,,,,0.187358228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999281,,,,,,,,,0.8032,,0.224542177,,0.004042548,0.036451374,179.0125452,,,,,,,,
2018-03-14,1520000000000.0,9216.530976,10.36068081,,684.6415844,,0.556831209,0.095933499,,,,,,,,,,,,,0.594106455,,,,,,,,0.002160131,0.30658,,0.05242119,,,,,,,,,,,,,,,0.155482878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999219,,,,,,,,,0.788572,,0.221590155,,0.003939058,0.03625939,175.5249283,,,,,,,,
2018-03-15,1520000000000.0,8307.223386,8.972114678,,608.3931488,,0.448173821,0.081757101,,,,,,,,,,,,,0.522452778,,,,,,,,0.001796064,0.249826,,0.04868704,,,,,,,,,,,,,,,0.127581754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995842,,,,,,,,,0.700401,,0.200277115,,0.003557698,0.031362814,161.9014115,,,,,,,,
2018-03-16,1520000000000.0,8359.365283,9.124667175,,612.4435397,,0.42638858,0.086023134,,,,,,,,,,,,,0.490615302,,,,,,,,0.001694543,0.250772,,0.044046708,,,,,,,,,,,,,,,0.128309433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0019,,,,,,,,,0.703766,,0.187343023,,0.003549615,0.030544999,165.9046496,,,,,,,,
2018-03-17,1520000000000.0,8520.008159,9.320833649,,607.8794875,,0.437621362,0.104161533,,,,,,,,,,,,,0.523450151,,,,,,,,0.001941581,0.253769,,0.049363781,,,,,,,,,,,,,,,0.128342776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00029,,,,,,,,,0.697978,,0.182067907,,0.003594853,0.031114758,168.0063128,,,,,,,,
2018-03-18,1520000000000.0,8063.409792,9.19048402,,560.1094331,,0.381663718,0.087934384,,,,,,,,,,,,,0.453990872,,,,,,,,0.00169117,0.22479,,0.044881102,,,,,,,,,,,,,,,0.11954426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00177,,,,,,,,,0.648311,,0.158040122,,0.0033404,0.028926811,155.7490756,,,,,,,,
2018-03-19,1520000000000.0,8217.8422,8.961811969,,538.6905901,,0.373033522,0.081657225,,,,,,,,,,,,,0.437179675,,,,,,,,0.00154599,0.219219,,0.042947657,,,,,,,,,,,,,,,0.117701594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996524,,,,,,,,,0.661157,,0.156052591,,0.00317845,0.028656704,153.7747262,,,,,,,,
2018-03-20,1520000000000.0,8640.52143,8.853623883,,555.0775482,,0.385399837,0.089815193,,,,,,,,,,,,,0.469707589,,,,,,,,0.001629977,0.247793,,0.043393076,,,,,,,,,,,,,,,0.122090568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998764,,,,,,,,,0.73457,,0.19463663,,0.003504305,0.032947881,161.2085004,,,,,,,,
2018-03-21,1520000000000.0,8926.820496,9.162013027,,554.209826,,0.393751072,0.090950684,,,,,,,,,,,,,0.53787505,,,,,,,,0.001760974,0.252124,,0.048411152,,,,,,,,,,,,,,,0.14746535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00476,,,,,,,,,0.70411,,0.203756355,,0.003662332,0.038040104,168.1703198,,,,,,,,
2018-03-22,1520000000000.0,8970.317906,10.03116544,,561.1465342,,0.447570595,0.094418884,,,,,,,,,,,,,0.586418096,,,,,,,,0.00187233,0.250993,,0.050037659,,,,,,,,,,,,,,,0.236567125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00076,,,,,,,,,0.691842,,0.215881961,,0.003660507,0.037244449,169.0262744,,,,,,,,
2018-03-23,1520000000000.0,8736.385769,10.09021995,,537.7059724,,0.421421906,0.088479073,,,,,,,,,,,,,0.582554927,,,,,,,,0.001816463,0.245695,,0.051062262,,,,,,,,,,,,,,,0.193401471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999939,,,,,,,,,0.660199,,0.20377531,,0.003553161,0.037741957,163.2309543,,,,,,,,
2018-03-24,1520000000000.0,8824.592832,11.70723943,,538.1090292,,0.410479314,0.09034533,,,,,,,,,,,,,0.557900559,,,,,,,,0.001779848,0.247572,,0.047826765,,,,,,,,,,,,,,,0.197178037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998429,,,,,,,,,0.637919,,0.189287565,,0.003535979,0.041254396,167.6601431,,,,,,,,
2018-03-25,1520000000000.0,8621.150792,13.23591246,,519.4855998,,0.420107425,0.092065653,,,,,,,,,,,,,0.598961454,,,,,,,,0.00172909,0.243714,,0.046658383,,,,,,,,,,,,,,,0.210949095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00055,,,,,,,,,0.64259,,0.189116888,,0.003481072,0.050211068,158.2038629,,,,,,,,
2018-03-26,1520000000000.0,8478.638196,12.74766042,,519.3780446,,0.407320555,0.094403219,,,,,,,,,,,,,0.599533104,,,,,,,,0.002445213,0.253118,,0.044766087,,,,,,,,,,,,,,,0.219818461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00064,,,,,,,,,0.642111,,0.184856169,,0.003461166,0.045496899,158.8584881,,,,,,,,
2018-03-27,1520000000000.0,8186.196063,12.09902186,,487.5396121,,0.372613128,0.084932344,,,,,,,,,,,,,0.663091058,,,,,,,,0.002060793,0.250008,,0.042638105,,,,,,,,,,,,,,,0.20275338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00273,,,,,,,,,0.600615,,0.167805123,,0.00326866,0.044719226,148.2252227,,,,,,,,
2018-03-28,1520000000000.0,7836.763044,11.48278509,,449.0522525,,0.346780666,0.081426303,,,,,,,,,,,,,0.641310653,,,,,,,,0.00220008,0.23767,,0.040412921,,,,,,,,,,,,,,,0.170606331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00647,,,,,,,,,0.579457,,0.155675161,,0.003121178,0.043488314,135.5940434,,,,,,,,
2018-03-29,1520000000000.0,7930.779541,11.61532079,,443.949101,,0.351292453,0.079204666,,,,,,,,,,,,,0.635925348,,,,,,,,0.002125847,0.258249,,0.042329174,,,,,,,,,,,,,,,0.191874667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00172,,,,,,,,,0.578339,,0.159902712,,0.003126139,0.048569214,130.524123,,,,,,,,
2018-03-30,1520000000000.0,7126.895193,10.21028229,,385.3270957,,0.28064101,0.069767916,,,,,,,,,,,,,0.538566674,,,,,,,,0.001575609,0.213182,,0.034068675,,,,,,,,,,,,,,,0.164233369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992949,,,,,,,,,0.512946,,0.146256325,,0.002806856,0.043170886,114.3168799,,,,,,,,
2018-03-31,1520000000000.0,6897.268578,10.46118857,,395.3262633,,0.289497936,0.066749125,,,,,,,,,,,,,0.516141764,,,,,,,,0.00172804,0.193064,,0.035626811,,,,,,,,,,,,,,,0.163020755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00063,,,,,,,,,0.509616,,0.146720901,,0.002746613,0.041609217,118.7299444,,,,,,,,
2018-04-01,1520000000000.0,6975.275314,11.11551088,,395.796381,,0.281385997,0.071149595,,,,,,,,,,,,,0.549493658,,,,,,,,0.00175486,0.200961,,0.036456251,,,,,,,,,,,,,,,0.177187975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00069,,,,,,,,,0.51199,,0.155531961,,0.002798551,0.03413759,116.1955805,,,,,,,,
